method	DER	B3Precision	B3Recall	B3F1	TauRefSys	TauSysRef	CE	MI	NMI
openSat_noSum	255.5	0.785852425156098	0.783049678435539	0.784448548328852	0.018413600672233	0.0184136006722331	0.52159734667958	0.0208713703090955	0.0382868812290917
openSat_noSum	99.8	0.693522009665574	0.704413157739317	0.698925157877153	0.0626622250037516	0.0626622250037522	0.693482746825565	0.040016801762307	0.0552899260434297
openSat_noSum	51.7	0.870084690842775	0.500631986434618	0.635568581551325	0.00126385076838212	0.00126385076838266	0.364748537417441	0.000914093972613742	0.00151164765375985
openSat_noSum	77.35	0.621937373837889	0.615444702157251	0.61867400413779	0.0679458107154606	0.0679458107154606	0.803210485748842	0.0559884131096952	0.0647601881374926
openSat_noSum	230.62	0.681741882195034	0.676215340608738	0.678967365590386	0.0340592527983763	0.0340592527983763	0.707777757607809	0.0298777666123847	0.0402474341655462
openSat_noSum	24.39	0.92799065699447	0.65208736186317	0.765950759558936	0.00626357966402148	0.00626357966402543	0.225529593273592	0.00587780579961635	0.0139119988960121
openSat_noSum	81.97	0.520672360335983	0.618729179922686	0.565481388494447	0.0327985284695232	0.0327985284695228	0.969967096306291	0.0236496571473231	0.0258641054277847
openSat_noSum	162.52	0.564989236638365	0.537054883924172	0.550668023611138	0.0740356861990761	0.0740356861990765	0.901648144651215	0.0543213480073533	0.0555598487054748
openSat_noSum	72.86	0.754449081159074	0.576270171355958	0.653430842692303	0.0031179517710896	0.00311795177108985	0.59190976561345	0.0023319782988257	0.00320842608727677
openSat_noSum	68.56	0.60165128664582	0.527707002844576	0.56225840849269	0.00945038412443682	0.00945038412443704	0.846882444367589	0.00694061180886607	0.00764127596148557
openSat_noSum	91.6	0.510762059549179	0.523826613921501	0.517211848600044	0.00109605199776064	0.0010960519977607	0.984407694173892	0.000789704959820659	0.000809448560847842
openSat_noSum	96.25	0.621457504402711	0.522852369785562	0.567906536904562	0.0228886151238707	0.0228886151238704	0.814470671782414	0.0163735055857864	0.0181169571073487
openSat_noSum	128.25	0.512149079468691	0.535951352671851	0.523779942252865	0.0087501372485529	0.00875013724855247	0.982305037707549	0.00635066597210058	0.0065407388050124
openSat_noSum	93.37	0.517321071481463	0.505707917931719	0.511448579988257	0.0103307197717883	0.0103307197717882	0.974745766933403	0.00746091559044833	0.00753117135366138
openSat_noSum	57.43	0.607796412405424	0.593035621076862	0.600325295909848	0.0928992242850582	0.0928992242850583	0.825743962211527	0.0743593136109001	0.0815109661210782
openSat_noSum	82.48	0.708997369433247	0.550634677905856	0.619861234840235	0.0942378359075898	0.09423783590759	0.64934810545238	0.0747108162574653	0.0880476019847608
openSat_noSum	106.84	0.511232694355	0.8723324063105	0.644660444581591	0.00958195539135337	0.00958195539135268	0.983338628747984	0.00725757799264861	0.0121011642760943
openSat_noSum	78.85	0.610716236101656	0.508597086998754	0.554998305217675	0.00297315439629087	0.00297315439629103	0.833461193121168	0.00213707950931151	0.00235002827485195
openSat_noSum	105.57	0.616619120567376	0.889569855921345	0.728362497407476	0.0210093610048333	0.0210093610048329	0.814574585584432	0.0228434710985112	0.0436236306587863
openSat_noSum	109.49	0.624340521095924	0.625235261468	0.624787570949116	0.134264381437769	0.134264381437769	0.787762037074814	0.114684312904836	0.127191784344907
openSat_noSum	141.8	0.514003023903653	0.521257375714799	0.517604783198961	0.0161565222855426	0.0161565222855424	0.97956620343184	0.0117282785188309	0.0118956955577466
openSat_noSum	102.03	0.517380015450792	0.54976309545194	0.533080213728008	0.0104683416526161	0.0104683416526162	0.974594761230463	0.00762394149828189	0.00795950748655418
openSat_noSum	64.31	0.714863980056933	0.510882590422069	0.595900605764204	0.0217540907523204	0.0217540907523206	0.657770677366449	0.0159306753571254	0.0194089594884348
openSat_noSum	71.02	0.570989586299109	0.591973915163563	0.58129243178137	0.0185059058249839	0.0185059058249839	0.893346393258386	0.0139017059913672	0.0156050717301791
openSat_noSum	109.92	0.505635356561178	0.628926731484575	0.560582087971611	0.0100989657809678	0.0100989657809674	0.991812172463385	0.00733379886054546	0.00814684564813498
openSat_noSum	343.59	0.805409149772786	0.608878411613798	0.693488731997449	0.0252046566374668	0.0252046566374673	0.49066613746052	0.0166194000163104	0.0252735390785985
openSat_noSum	118.94	0.520349676960143	0.58362327236315	0.550173229202291	0.0404221825008072	0.0404221825008069	0.970250666254506	0.0295409644617847	0.0310999900147036
openSat_noSum	123.53	0.63437262009767	0.650280447159817	0.642228040514809	0.023577009652215	0.0235770096522152	0.794353674879066	0.0160619200287301	0.0201453706027179
openSat_noSum	104.87	0.534254181906091	0.920892430047744	0.676207645053814	0.0349794897364458	0.0349794897364437	0.948881100767975	0.0259090647203751	0.051958576759444
openSat_noSum	98.16	0.536509047906393	0.725412282816485	0.616821736376438	0.00631383219283832	0.00631383219283807	0.946320156402907	0.00470030908700193	0.00598977423384126
openSat_noSum	109.15	0.504672861137659	0.630204054186779	0.560495819118977	0.0017309118871627	0.00173091188716298	0.993237448424226	0.00125308583798549	0.00140134100312079
openSat_noSum	74.94	0.647251780207196	0.667629115787345	0.657282549359223	0.0314463973912885	0.0314463973912883	0.767866007998933	0.0262162644807057	0.0337443497031612
openSat_noSum	90.62	0.559392383461949	0.818431422967347	0.664561466070665	0.115749752299611	0.11574975229961	0.90110524811803	0.0964174504706406	0.134101817898998
openSat_noSum	97.87	0.767050427547807	0.899471093348378	0.827999732459196	3.85376672287133e-07	3.85376671296644e-07	0.569890375111821	2.77501080320436e-07	6.71862626744453e-07
openSat_noSum	94.02	0.515507242479434	0.732508400028412	0.605142071188895	0.00536328958004538	0.00536328958004511	0.977371959288832	0.00394404248582555	0.00499811061008935
openSat_noSum	89.84	0.71926028903827	0.582326775574388	0.643590484727202	0.0309035150166049	0.0309035150166048	0.649541832704832	0.0210945561781577	0.0271822066490523
openSat_noSum	53.13	0.653353196541221	0.613948688455555	0.633038335795969	0.199881285339136	0.199881285339136	0.735711114679933	0.165714216548594	0.176800439664918
openSat_noSum	113.87	0.509618914984778	0.576864255551754	0.541160588548484	0.00137542096122307	0.00137542096122311	0.986063113061817	0.000995392622335355	0.00106382408838084
openSat_noSum	88.7	0.725094329011437	0.667753968510321	0.695243863388722	0.0170364085639257	0.0170364085639257	0.639067877757	0.0142467405319539	0.0203300675826881
openSat_noSum	176.01	0.573059497051898	0.642022632451604	0.605584030766689	0.000108036542495206	0.000108036542495133	0.891859470836318	7.82193492139152e-05	9.35286193739637e-05
openSat_noSum	98.12	0.583465890274589	0.895110073365044	0.706444861397703	0.0224644397920539	0.0224644397920517	0.875832884760409	0.0147665042438577	0.0278811024709355
openSat_noSum	108.35	0.500877468591312	0.615918454387755	0.552472783871713	0.00168222504092781	0.00168222504092747	0.998733552841037	0.00121390741544759	0.00133518131320276
openSat_noSum	110.35	0.511659947084552	0.518255567326606	0.51493663789736	0.000266821029791401	0.000266821029791549	0.983109404318474	0.000192356511472844	0.000196586455514987
openSat_noSum	100.91	0.703590408675258	0.946906629659733	0.807313684381639	0.065064591378664	0.0650645913786604	0.682093992118494	0.0348894269429229	0.0943758258291079
openSat_noSum	93.48	0.712684683836339	0.917020910317039	0.802042724631039	0.183988052955635	0.183988052955634	0.660693195409837	0.11392036742307	0.235519040100232
openSat_noSum	228.06	0.918851786156258	0.64284767610748	0.756460189288333	0.095222461387288	0.0952224613872906	0.21316208532627	0.0606070833566726	0.126210589367233
openSat_noSum	91.25	0.693466945572828	0.590907903675392	0.638092686596082	0.0327225387673092	0.0327225387673092	0.694417272207758	0.0223411700066928	0.0280388514667922
openSat_noSum	59.2	0.669107914640839	0.501647393571065	0.573401186469947	0.000198564022543261	0.000198564022543142	0.739951043549512	0.000143355521510066	0.000166823314066833
openSat_noSum	97.1	0.608814967721045	0.880601810637849	0.719910733796488	0.104160191299177	0.104160191299177	0.835305102547895	0.0712931151059446	0.122666703800275
openSat_noSum	92.76	0.572964725561104	0.505184679544512	0.536944137616142	0.00111867685404613	0.00111867685404657	0.891929643553801	0.000808652263341874	0.00085873169076695
openSat_noSum	68.81	0.740313229630156	0.526787926650376	0.615559490851529	0.0195383947546915	0.0195383947546916	0.613524880011956	0.0138414638318135	0.0176995089338694
openSat_noSum	611.22	0.80176293375981	0.865991876962273	0.832640605707284	0.469162913841738	0.469162913841738	0.500213400779411	0.308594312703401	0.441053100593352
openSat_noSum	102.34	0.588993549746396	0.853999596615994	0.697162360279876	0.0233995223403748	0.0233995223403736	0.867127172626247	0.0154685630048366	0.0258093654125283
openSat_noSum	83.07	0.754715366256261	0.504818001099885	0.604976275289296	0.00173273834048455	0.00173273834048528	0.591896625060305	0.00124548381613519	0.00162182511288276
openSat_noSum	446.09	0.83389548517392	0.588334773063781	0.689916007885571	0.036236128118906	0.0362361281189071	0.429741170125532	0.024003662008689	0.0377264954249113
openSat_noSum	100.94	0.679976308931533	0.907580740365967	0.777462960672162	0.17684512599767	0.176845125997669	0.710398275946393	0.12258916805695	0.235153660309515
openSat_noSum	371.34	0.703132510835303	0.521505318726681	0.598850264655648	0.0425950971309364	0.0425950971309369	0.673610213763456	0.0316951301157103	0.0377460884182887
openSat_noSum	135.36	0.659992616840202	0.841848725167697	0.739910305524263	0.14946049428569	0.149460494285689	0.754954588243474	0.0951546005693546	0.148850182125774
openSat_noSum	206.99	0.584270956852269	0.78299240047184	0.669190345197398	0.167192955137634	0.167192955137633	0.855932026956014	0.142899237998653	0.181621972399809
openSat_noSum	555.26	0.827205770664603	0.523099239865868	0.640908100722106	0.04594547946547	0.0459454794654697	0.435303729367238	0.0359002789575205	0.0523039970867932
openSat_noSum	929.46	0.839097823610409	0.530863016531551	0.650304722229465	0.0334944869019991	0.0334944869020008	0.417962294354737	0.0239460346833183	0.0364095097399492
openSat_noSum	121.66	0.784963619902109	0.553148598682894	0.648976252268369	0.00410431878761389	0.0041043187876147	0.535383365745543	0.00287920810454206	0.0040811751937886
openSat_noSum	134.25	0.785186312607945	0.757248242367021	0.770964256778672	0.00507547521295769	0.00507547521295808	0.534026145222711	0.00421188312915354	0.00747398783451028
openSat_noSum	95.22	0.942584083888091	0.939284876534328	0.940931588200822	0.739983862772495	0.739983862772495	0.171440514685524	0.375986584558136	0.672550796502729
openSat_noSum	88.95	0.541451104768747	0.576040874837751	0.558210660594959	0.0157644001194864	0.0157644001194866	0.938570368082499	0.0116489908986403	0.012613139993186
openSat_noSum	116.42	0.591763459624542	0.551568067117184	0.570959201214117	1.66367131238103e-05	1.66367131237384e-05	0.863232036329928	1.20114362144644e-05	1.34470337156415e-05
openSat_noSum	79.35	0.914913783388595	0.633594188229312	0.748700124908291	0.0128242382098292	0.012824238209831	0.257257951418738	0.00809185390317844	0.017506091870565
openSat_noSum	303.89	0.715407414606179	0.637707480469324	0.674326565375843	0.00268354960835526	0.00268354960835521	0.661296429606697	0.00187244008697902	0.00258268912465243
openSat_noSum	214.48	0.712083373186673	0.504466072159808	0.5905586553771	0.00769605636214288	0.00769605636214302	0.665822769908968	0.00559975695143068	0.00683701405262428
openSat_noSum	88.98	0.505081388249793	0.689987992723479	0.583229892404477	0.00563511928666878	0.00563511928666913	0.992612986650507	0.00409999323748069	0.00488016296421127
openSat_noSum	103.49	0.51206948594031	0.76119519291865	0.612260494789497	0.00929817311478898	0.0092981731147885	0.982514241548797	0.00665276869135174	0.00874794709717869
openSat_noSum	98.9	0.988131742243437	0.899685643147055	0.941836799379212	0.106025949062953	0.106025949062973	0.0301861124148413	0.0277066836620689	0.201644083162257
openSat_noSum	95.74	0.762390477560231	0.777166505634472	0.769707584509133	0.0171338295536596	0.0171338295536593	0.575322260012233	0.01064628638768	0.0186118326058915
openSat_noSum	120.25	0.945087082728592	0.942373163821632	0.94372817214638	0.871550953907605	0.871550953907605	0.146784817437353	0.745944169593162	0.821061848011722
openSat_noSum	76.82	0.519790463164092	0.51003504595649	0.514866548594304	0.0195721956266891	0.019572195626689	0.971068108449119	0.0141600275851318	0.0142683996264044
openSat_noSum	103.68	0.621557279236277	0.985817705102387	0.762413471127269	0.00246078745200241	0.00246078745198529	0.81515615229923	0.00304530840757355	0.0135964457178616
openSat_noSum	75.1	0.812701033348179	0.557728536372604	0.661495589197091	0.0122587182380986	0.0122587182381007	0.479478498897923	0.00843949369156174	0.0125741919227587
openSat_noSum	97.42	0.50255535875323	0.618964907787846	0.55471869848299	0.00441381318175765	0.00441381318175798	0.996301687717151	0.00319331444467546	0.00351985371697001
openSat_noSum	103.28	0.665802500914093	0.65557566785133	0.660649508992046	0.14292174763164	0.142921747631641	0.73812902712248	0.0966584166092858	0.114520258480291
openSat_noSum	96.35	0.605457870924313	0.556650933105961	0.580029490590775	0.112027801418273	0.112027801418273	0.834218846596152	0.083887477071394	0.0875942421388718
openSat_noSum	102.99	0.519435065422366	0.574267723577033	0.545476880129549	0.0136538731229242	0.0136538731229244	0.971690160480005	0.00978896507266257	0.0104213095353486
openSat_noSum	100	1	0.759479687058158	0.863300318434485	9.23184417187757e-16	1	0	1.52801180554235e-15	1.02543136448536e-07
openSat_noSum	106.2	0.513892966862665	0.851587668514923	0.640982965526684	0.00207339277981564	0.00207339277981368	0.979808417698797	0.00152471868923541	0.00241745768509464
openSat_noSum	102.01	0.759979531283677	0.917049411946434	0.831158919550494	0.0015080008638551	0.00150800086385454	0.582499224415228	0.000980935992316762	0.00252934214404901
openSat_noSum	100.14	0.641380952380952	0.910345238095238	0.752552994708183	0.0115562500000033	0.0115562500000009	0.7801599359842	0.011698416583283	0.02501468793304
openSat_noSum	96.47	0.603965246795325	0.898180155857192	0.722259773975341	0.032887598916173	0.0328875989161715	0.844138293816694	0.0210463041692854	0.0406168908999514
openSat_noSum	88.12	0.897535371291374	0.735387500540634	0.808410862174116	0.141955056900145	0.141955056900144	0.26606349748354	0.0761899447494585	0.155385654499623
openSat_noSum	94.61	0.544214099419123	0.948264797354001	0.691546223961534	0.0443135462685619	0.0443135462685559	0.927988580810942	0.0384528721419455	0.0913227849796446
openSat_noSum	88.85	0.728058514701819	0.779162518222008	0.75274414745606	0.0306255333227491	0.0306255333227489	0.617071871458146	0.0377412685490241	0.0623014893520526
openSat_noSum	116.79	0.529161756686182	0.733671803096869	0.614857052459952	0.00078497121550556	0.000784971215505491	0.957482420850352	0.000571561019421467	0.000735504860899887
openSat_noSum	160.27	0.719906662229867	0.514454289250096	0.600082285169221	0.0243208955273256	0.0243208955273256	0.648052274302765	0.0180790922351156	0.0221888621340755
openSat_noSum	106.73	0.690586970899471	0.519940997274331	0.593236154462112	0.019879536101759	0.019879536101759	0.700523391323511	0.0142040818082778	0.0169267867940023
openSat_noSum	97.03	0.505269136133722	0.669921751764218	0.576060941719099	0.00135576759719858	0.00135576759719884	0.992375024756038	0.000982003516808806	0.00114584453972437
openSat_noSum	111.79	0.645841820281902	0.5690061701017	0.604994177969668	0.125377374857757	0.125377374857757	0.766405934775111	0.0917168283183024	0.0995301270689264
openSat_noSum	125.11	0.615519215277204	0.566820747762504	0.590167080149514	0.0525738399190246	0.0525738399190244	0.822532045891936	0.036965217932255	0.0411828696494102
openSat_noSum	46.9	0.708171851367617	0.51949143611439	0.599332432327283	0.020150004944783	0.0201500049447836	0.670162948045075	0.0144018062426712	0.0175287616467413
openSat_noSum	114.03	0.511666800674843	0.555148671192748	0.532521606554538	0.0209679809308398	0.0209679809308395	0.983102174135915	0.0151541420411066	0.0157013210503431
openSat_noSum	106.99	0.621188547352293	0.590605699336016	0.605511203624143	0.147095206950033	0.147095206950033	0.811533042118001	0.106310151267835	0.112613880624816
openSat_noSum	94.24	0.604589132957802	0.601597471549527	0.603089592198376	0.052600082436294	0.0526000824362942	0.840707382862682	0.0365520087428197	0.0415519284854285
openSat_noSum	53.38	0.641365977575783	0.533397223256284	0.582420067785012	0.000916349071868912	0.000916349071868903	0.785025945226953	0.00065688642256961	0.000759576214494083
openSat_noSum	93.36	0.504430335038118	0.712086568688779	0.590535265592106	0.00853405574570095	0.00853405574570115	0.993559707235112	0.00620264932778855	0.00756826718289347
openSat_noSum	104.43	0.520728398431544	0.590797129873831	0.55355425566552	0.0170460290427081	0.0170460290427081	0.96980216839299	0.0122089291887461	0.0131661741432866
openSat_noSum	82.02	0.567718027997961	0.77817421115521	0.656491680008309	0.0682976987680866	0.0682976987680862	0.884664465671379	0.062712314600993	0.0846528107911084
openSat_noSum	116.14	0.662101871821498	0.658108944353649	0.660099369858842	0.134767750642114	0.134767750642115	0.690133287521913	0.145596718581066	0.173468771862052
openSat_noSum	148.64	0.586903027106053	0.587491999931504	0.587197365830403	0.173454758693217	0.173454758693217	0.870558915796937	0.129134477749854	0.129240577249232
openSat_noSum	118.11	0.620914909125423	0.656083625982698	0.638014991882874	0.0382205774459162	0.0382205774459161	0.815433644591901	0.0259525688264083	0.031964879777753
openSat_noSum	79.43	0.773617008211549	0.606102333935168	0.679690513752471	0.0112223263732547	0.0112223263732557	0.554920032365513	0.00760921491114101	0.0110174455712126
openSat_noSum	54.02	0.820955816989457	0.504237977540588	0.624749531000856	0.00696410860786545	0.00696410860786699	0.464547401304077	0.00504203552724155	0.00736182361665574
openSat_noSum	88.39	0.700993915230736	0.591659043322558	0.641702610922779	0.169381154692113	0.169381154692113	0.642787040785232	0.144529527221808	0.163882902629291
openSat_noSum	74.08	0.586729762087776	0.534386256255006	0.559336082734681	0.00300903681099081	0.00300903681099098	0.870703464297533	0.00219238992613833	0.00240516696669989
openSat_noSum	57.69	0.768689923042136	0.524010491656393	0.623194020709836	0.00527466400988294	0.00527466400988386	0.565218702473178	0.003913068625769	0.00526986450362385
openSat_noSum	81.06	0.74284128444695	0.644622029308411	0.690255160604111	0.000892816269535432	0.000892816269535833	0.613442543900479	0.000661193936076022	0.000955086672504205
openSat_noSum	76.33	0.71381761639814	0.555889682260125	0.625032002872718	0.109171962359086	0.109171962359087	0.637512099395036	0.0865052994723607	0.101771785470213
openSat_noSum	71.67	0.867377521959279	0.526004716017447	0.654873665937643	0.0121818654645511	0.0121818654645533	0.365143782367885	0.00954720625530538	0.0158304494261946
openSat_noSum	92.42	0.605433114755362	0.792466238996067	0.686437549493524	0.000147759120609656	0.000147759120609307	0.84202002065843	0.000107682408300509	0.000162340132958433
openSat_noSum	95.89	0.51154335696962	0.749428806198923	0.608047248829696	0.0198964002002078	0.0198964002002074	0.982892252076852	0.0147584299197308	0.0189027370305445
openSat_noSum	88.21	0.638979946654841	0.816914735018618	0.717074030662374	0.0211463503436474	0.0211463503436468	0.781987065793954	0.0194687345099872	0.0312956673209357
openSat_noSum	85.79	0.530480570964465	0.577585447783481	0.553031774166597	0.0214471327506505	0.0214471327506507	0.95534981792485	0.015322867927717	0.016402592345146
openSat_noSum	79.31	0.603958266965689	0.517549946169291	0.557425375749736	0.00149512043564079	0.0014951204356413	0.844184559219423	0.00107381524699327	0.00118250308008103
openSat_noSum	56.89	0.761310019699228	0.504877620929501	0.607127062691401	0.00107630084396923	0.00107630084397053	0.580084664613722	0.000780500468039583	0.00102731279310355
openSat_noSum	92.44	0.834280194891706	0.769909692081046	0.800803462451074	0.264951250115392	0.264951250115392	0.406118133560181	0.14993731516198	0.238583222346565
openSat_noSum	67.91	0.612963330526858	0.528681833417702	0.567711558083554	0.0144644838775036	0.0144644838775032	0.828460714321085	0.0106896468081718	0.0118583176838832
openSat_noSum	99.92	0.683785134666079	0.588773370004412	0.632732368089455	0.0415010603294642	0.0415010603294638	0.709966996415937	0.0283925142974845	0.0349259159111225
openSat_noSum	57.39	0.824399490559511	0.509400512046067	0.629703886341521	0.0089250799541784	0.00892507995417935	0.456760191640157	0.00663947034965582	0.00978869334386551
openSat_noSum	70.42	0.783813804667068	0.503606206920591	0.613216345167091	0.00335379346625712	0.00335379346625783	0.537708977002294	0.00241437490910171	0.00328977288218828
openSat_noSum	19.31	1	0.511939653404592	0.677195881795684	4.54953176331495e-16	1	0	-1.77635683940025e-15	-1.19209289550781e-07
openSat_noSum	107.77	0.519596348113388	0.644477044963211	0.575338154788935	0.0317544583403677	0.0317544583403677	0.971534987846805	0.0229163725957487	0.0257112104117798
openSat_noSum	51.77	0.827570855619633	0.526973985882469	0.643918605016321	0.0190675607980048	0.0190675607980059	0.445640650528341	0.0149675302448809	0.0223440139433937
openSat_noSum	92.3	1	0.85595703125	0.922388845040779	1.54151644368293e-15	1	0	-1.38777878078145e-16	-9.31322574615479e-09
openSat_noSum	85.29	0.555566120953876	0.510066671633142	0.531845048610287	0.015108386052265	0.0151083860522652	0.917585059853944	0.0108959510566296	0.011328697101712
openSat_noSum	100	1	0.549634077688122	0.709372729474449	4.93031541518955e-16	1	0	0	0
openSat_noSum	80.4	0.585242497939919	0.510986660139251	0.545599626118089	0.00277836177501683	0.00277836177501712	0.873039098216307	0.00199706402654237	0.00214993361231094
openSat_noSum	88.14	0.71616388159984	0.51887004061877	0.60175834145166	0.00718244647213931	0.00718244647214047	0.658968898187724	0.00511704125953531	0.0063504989128023
openSat_noSum	69.24	0.670030236219058	0.518109101223439	0.584356990026493	0.0361266946853477	0.0361266946853477	0.732182491323078	0.0265779294131403	0.0305129137172921
openSat_noSum	16.22	0.861079637003635	0.627374660282487	0.725879922180073	0.158593469206612	0.158593469206612	0.325775487441843	0.113347237520681	0.178726817205081
openSat_noSum	52.73	0.788339864769596	0.543700329392791	0.643555120974743	0.00939101677251141	0.0093910167725114	0.526837161685964	0.00718044899268493	0.0101216322606934
openSat_noSum	104.02	0.61414092131054	0.824968156288759	0.704111608273942	0.000293888193422726	0.00029388819342157	0.828379939105213	0.000208589439969287	0.00033815388582591
openSat_noSum	87.64	0.859923567034442	0.671351968628856	0.754026778529899	0.00541798657220707	0.0054179865722072	0.384235717223457	0.00452153678173163	0.00843441200764951
openSat_noSum	119.64	0.519634538400956	0.52144091343129	0.520536158791115	0.00215051766135685	0.00215051766135691	0.971449908090353	0.00154812179668036	0.00159325241148459
openSat_noSum	113.16	0.543832192852983	0.5347051537492	0.539230054868885	0.0280060523370627	0.0280060523370628	0.935169496795584	0.0200917570724288	0.0208825534583176
openSat_noSum	46.19	0.928774383065585	0.924837762933266	0.926801892788884	0.55966466213789	0.55966466213789	0.205477912066408	0.22681851409399	0.514020318014963
openSat_noSum	94.74	0.542338576953273	0.524019565253352	0.533021719564285	0.0174403882729916	0.0174403882729917	0.93753482610812	0.0125242329307863	0.0129967782379645
openSat_noSum	112.05	0.688209941481501	0.609771697369168	0.646620771207675	0.215009288388066	0.215009288388066	0.681719714190022	0.164401979497394	0.179101052807843
openSat_noSum	77.45	0.735228525280092	0.636704315074846	0.682428703275068	0.060457492022806	0.0604574920228061	0.596378609496906	0.060648306253486	0.0821428277521559
openSat_noSum	92.11	0.508183405883305	0.523611195596399	0.515781959617167	0.00030090963734062	0.000300909637340591	0.988158944692266	0.000217216748071536	0.000222316719745682
openSat_noSum	50.8	0.843740598153357	0.511965986001327	0.637256604506755	0.00633783892548966	0.00633783892549075	0.418350275259972	0.00472418086301041	0.00731000757380603
openSat_noSum	112.57	0.516056237095837	0.759090057992838	0.614412888079486	0.0059469777125622	0.00594697771256253	0.976536865268311	0.00439161434466957	0.00578715749112907
openSat_noSum	66.42	0.718319965136992	0.54253675284914	0.618174889871059	0.0741346427821916	0.074134642782192	0.636886501555241	0.0585586594221795	0.0705215664858485
openSat_noSum	120.09	0.545911286309134	0.674093188364903	0.603268409570106	0.00277744940421225	0.002777449404212	0.932618860643121	0.00197520627275044	0.00238602773914358
openSat_noSum	76.82	0.640511684766107	0.585425565164783	0.611731008369284	0.02852015011854	0.02852015011854	0.781165545281397	0.0222375481743231	0.0262749697210419
openSat_noSum	91.9	0.512065777385966	0.65641062473128	0.575322558895295	0.000117933611148168	0.000117933611147931	0.982520564921178	8.52066838490325e-05	9.8543793924265e-05
openSat_noSum	100	0.788648326615894	0.90326551855287	0.84207460294824	0.00746464186424512	0.00746464186424463	0.522806699319033	0.00984296389301196	0.0249502003845984
openSat_noSum	103.65	0.59801642849892	0.661181666006946	0.628014766254235	0.0374737551168966	0.0374737551168965	0.852006325915104	0.0256658434987911	0.0311305290217894
openSat_noSum	79.23	0.772459679421941	0.614897478982482	0.684731406926878	0.0150967821573625	0.0150967821573634	0.556225688447688	0.0101309718664577	0.014719040110879
openSat_noSum	78.79	0.706662533914853	0.630101733236342	0.666189691592903	0.0433821273623333	0.0433821273623332	0.661302096932317	0.0382115377833766	0.0501578574643717
openSat_noSum	75.91	0.52197674468865	0.532975167039621	0.52741862372754	0.0199511483655359	0.019951148365536	0.967707088427417	0.0145535880837873	0.0149415842863795
openSat_noSum	54.08	0.824739951923191	0.522602588787508	0.639794589613705	0.027994505075477	0.0279945050754782	0.447517802071062	0.0220872027257133	0.0324394940694905
openSat_noSum	121.18	0.512554691249282	0.762224931852549	0.612940397741171	0.0188822298186933	0.0188822298186929	0.981331537541417	0.0140852155637961	0.0184255645503575
openSat_noSum	66.97	0.700121786607892	0.547618880409552	0.614550633905385	0.0844204217566825	0.0844204217566831	0.667849572401778	0.0665798423707489	0.0780243215291955
openSat_noSum	120.47	0.552402627195578	0.673888497624802	0.607127898082681	0.002151128582925	0.00215112858292437	0.92293279868709	0.00153044710146449	0.00185886581407986
openSat_noSum	74.4	0.685142884300504	0.603590487107507	0.641786325159505	0.0710863436877123	0.0710863436877122	0.691153463305723	0.0620747164411205	0.0757484127119672
openSat_noSum	88.47	0.605260081173843	0.657873130100398	0.630470864945387	0.0043739816610459	0.00437398166104551	0.841937038488575	0.00307123276016046	0.00383025353628621
openSat_noSum	100	0.788775450021409	0.903651757164722	0.84231489353722	0.0074248171900238	0.0074248171900221	0.522599896138024	0.00979200932766879	0.0248663058520769
openSat_noSum	50	0.724798574116466	0.508624743996819	0.597767990592485	0.00044459299145096	0.000444592991451032	0.645421313075944	0.000321881050637498	0.000403016268388592
openSat_noSum	105.17	0.517818461767587	0.648345276365165	0.575777041805896	0.00100771806940471	0.00100771806940446	0.974125106799937	0.000723500589980035	0.000832659467975214
openSat_noSum	74.02	0.892964658021866	0.57812902276656	0.701857117393878	0.0291441747097571	0.0291441747097574	0.28799048334549	0.033681926675014	0.0624820826454347
openSat_noSum	150.55	0.599718697907689	0.615349338119494	0.607433481703612	0.00559660652521074	0.00559660652521074	0.850474995478027	0.00394451846252963	0.00468427543691818
openSat_noSum	266.83	0.680438412408759	0.535136257937098	0.599103082115854	0.00137003877737267	0.00137003877737248	0.720948865252469	0.000979229634892383	0.00118265474163492
openSat_noSum	81.29	0.763988617798513	0.597350892649315	0.670470928542624	0.0024814736891958	0.00248147368919592	0.574841569480224	0.00173584410204934	0.00247062779993522
openSat_noSum	74.6	0.873231808455712	0.587449432757899	0.702383950816335	0.0216191021178765	0.0216191021178767	0.350304868171155	0.0142496151945628	0.0251036060538732
openSat_noSum	164.74	0.53568648320242	0.53193842483281	0.533805874955326	0.054460083345988	0.0544600833459881	0.947187145343952	0.0398713603402008	0.0402770673244713
openSat_noSum	86.95	1	0.677154195011338	0.80750380260267	6.87772929039078e-16	1	0	1.41685605047401e-15	9.50835999988374e-08
openSat_noSum	152.89	0.518529734066089	0.511792150218243	0.515138912601301	0.013387178708714	0.0133871787087139	0.972916546555447	0.00970592084378896	0.0098281374765121
openSat_noSum	80.85	0.875265046333845	0.641198466002448	0.740167634089921	0.0823617968863191	0.0823617968863208	0.327114145582765	0.0511689180564731	0.0909643395875714
openSat_noSum	106.19	0.528236263450987	0.883318920085595	0.661116322229117	0.00466110723064626	0.00466110723064662	0.958845310522915	0.00327288832089443	0.00574457269116626
openSat_noSum	75.24	0.552577558243903	0.518380826964651	0.534933225344327	0.00510525125936782	0.00510525125936783	0.922525014767129	0.00366637610270343	0.00385439479976208
